txn_id,line_no,txn_datetime,txn_date,branch_id,member_id,is_member_sale,member_unidentified,product_id,qty,unit_price,gross_sales,discount_amount,net_amount,line_cost,gross_profit
T0034484,1,2025-07-29,2025-07-29,B02,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034464,1,2025-07-29,2025-07-29,B01,,0,0,F01,2,260,520,0.0,520.0,236,284.0
T0034464,2,2025-07-29,2025-07-29,B01,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0034465,1,2025-07-29,2025-07-29,B01,M00459,1,0,D10,3,140,420,0.0,420.0,138,282.0
T0034563,1,2025-07-29,2025-07-29,B05,M04682,1,0,D02,1,95,95,0.0,95.0,41,54.0
T0034479,1,2025-07-29,2025-07-29,B01,,0,0,D09,4,120,480,0.0,480.0,136,344.0
T0034546,1,2025-07-29,2025-07-29,B05,,0,0,D03,3,100,300,0.0,300.0,129,171.0
T0034546,2,2025-07-29,2025-07-29,B05,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034546,3,2025-07-29,2025-07-29,B05,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034560,1,2025-07-29,2025-07-29,B05,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0034560,2,2025-07-29,2025-07-29,B05,,0,0,D09,1,120,120,0.0,120.0,34,86.0
T0034502,1,2025-07-29,2025-07-29,B02,M01561,1,0,F05,2,240,480,0.0,480.0,208,272.0
T0034502,2,2025-07-29,2025-07-29,B02,M01561,1,0,F02,1,290,290,0.0,290.0,138,152.0
T0034541,1,2025-07-29,2025-07-29,B04,,0,0,D05,2,230,460,0.0,460.0,124,336.0
T0034541,2,2025-07-29,2025-07-29,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034541,3,2025-07-29,2025-07-29,B04,,0,0,D04,3,190,570,0.0,570.0,276,294.0
T0034498,1,2025-07-29,2025-07-29,B02,,0,0,F05,3,240,720,0.0,720.0,312,408.0
T0034557,1,2025-07-29,2025-07-29,B05,M04387,1,0,F04,1,250,250,0.0,250.0,126,124.0
T0034528,1,2025-07-29,2025-07-29,B04,M03772,1,0,D06,2,290,580,0.0,580.0,176,404.0
T0034528,2,2025-07-29,2025-07-29,B04,M03772,1,0,F01,2,260,520,0.0,520.0,236,284.0
T0034528,3,2025-07-29,2025-07-29,B04,M03772,1,0,D11,2,40,80,0.0,80.0,28,52.0
T0034678,1,2025-07-30,2025-07-30,B05,,0,0,D07,2,250,500,0.0,500.0,144,356.0
T0034667,1,2025-07-30,2025-07-30,B05,,0,0,D09,3,120,360,0.0,360.0,102,258.0
T0034667,2,2025-07-30,2025-07-30,B05,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034642,1,2025-07-30,2025-07-30,B03,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0034598,1,2025-07-30,2025-07-30,B01,M00020,1,0,F01,1,260,260,0.0,260.0,118,142.0
T0034598,2,2025-07-30,2025-07-30,B01,M00020,1,0,F04,2,250,500,0.0,500.0,252,248.0
T0034615,1,2025-07-30,2025-07-30,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034615,2,2025-07-30,2025-07-30,B02,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034615,3,2025-07-30,2025-07-30,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034626,1,2025-07-30,2025-07-30,B02,,0,0,D06,2,290,580,0.0,580.0,176,404.0
T0034626,2,2025-07-30,2025-07-30,B02,,0,0,F04,2,250,500,0.0,500.0,252,248.0
T0034647,1,2025-07-30,2025-07-30,B04,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0034647,2,2025-07-30,2025-07-30,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034647,3,2025-07-30,2025-07-30,B04,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034597,1,2025-07-30,2025-07-30,B01,,0,0,D11,2,40,80,0.0,80.0,28,52.0
T0034597,2,2025-07-30,2025-07-30,B01,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0034597,3,2025-07-30,2025-07-30,B01,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034597,4,2025-07-30,2025-07-30,B01,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034677,1,2025-07-30,2025-07-30,B05,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034654,1,2025-07-30,2025-07-30,B04,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034592,1,2025-07-30,2025-07-30,B01,,0,0,D10,2,140,280,0.0,280.0,92,188.0
T0034592,2,2025-07-30,2025-07-30,B01,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034638,1,2025-07-30,2025-07-30,B03,,0,0,D04,1,190,190,0.0,190.0,92,98.0
T0034602,1,2025-07-30,2025-07-30,B01,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034602,2,2025-07-30,2025-07-30,B01,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034602,3,2025-07-30,2025-07-30,B01,,0,0,F02,2,290,580,0.0,580.0,276,304.0
T0034602,4,2025-07-30,2025-07-30,B01,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034680,1,2025-07-30,2025-07-30,B05,,0,0,D10,2,140,280,0.0,280.0,92,188.0
T0034603,1,2025-07-30,2025-07-30,B01,M00214,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034603,2,2025-07-30,2025-07-30,B01,M00214,1,0,D07,3,250,750,0.0,750.0,216,534.0
T0034603,3,2025-07-30,2025-07-30,B01,M00214,1,0,D06,1,290,290,0.0,290.0,88,202.0
T0034620,1,2025-07-30,2025-07-30,B02,,0,0,D11,2,40,80,0.0,80.0,28,52.0
T0034611,1,2025-07-30,2025-07-30,B02,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0034611,2,2025-07-30,2025-07-30,B02,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034611,3,2025-07-30,2025-07-30,B02,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034682,1,2025-07-30,2025-07-30,B05,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0034682,2,2025-07-30,2025-07-30,B05,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034593,1,2025-07-30,2025-07-30,B01,,0,0,D10,2,140,280,0.0,280.0,92,188.0
T0034593,2,2025-07-30,2025-07-30,B01,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034593,3,2025-07-30,2025-07-30,B01,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034593,4,2025-07-30,2025-07-30,B01,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034629,1,2025-07-30,2025-07-30,B03,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0034629,2,2025-07-30,2025-07-30,B03,,0,0,D05,2,230,460,0.0,460.0,124,336.0
T0034651,1,2025-07-30,2025-07-30,B04,,0,0,D10,3,140,420,0.0,420.0,138,282.0
T0034651,2,2025-07-30,2025-07-30,B04,,0,0,F04,2,250,500,0.0,500.0,252,248.0
T0034579,1,2025-07-30,2025-07-30,B01,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034625,1,2025-07-30,2025-07-30,B02,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0034625,2,2025-07-30,2025-07-30,B02,,0,0,D06,2,290,580,0.0,580.0,176,404.0
T0034606,1,2025-07-30,2025-07-30,B02,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034628,1,2025-07-30,2025-07-30,B03,,0,0,F01,2,260,520,0.0,520.0,236,284.0
T0034632,1,2025-07-30,2025-07-30,B03,,0,0,D04,1,190,190,0.0,190.0,92,98.0
T0034656,1,2025-07-30,2025-07-30,B04,M03185,1,0,D05,1,230,230,0.0,230.0,62,168.0
T0034656,2,2025-07-30,2025-07-30,B04,M03185,1,0,D10,4,140,560,0.0,560.0,184,376.0
T0034656,3,2025-07-30,2025-07-30,B04,M03185,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034656,4,2025-07-30,2025-07-30,B04,M03185,1,0,F01,2,260,520,0.0,520.0,236,284.0
T0034681,1,2025-07-30,2025-07-30,B05,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0034681,2,2025-07-30,2025-07-30,B05,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0034634,1,2025-07-30,2025-07-30,B03,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0034634,2,2025-07-30,2025-07-30,B03,,0,0,D01,4,95,380,0.0,380.0,160,220.0
T0034578,1,2025-07-30,2025-07-30,B01,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0034673,1,2025-07-30,2025-07-30,B05,,0,0,D11,2,40,80,0.0,80.0,28,52.0
T0034673,2,2025-07-30,2025-07-30,B05,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0034673,3,2025-07-30,2025-07-30,B05,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0034673,4,2025-07-30,2025-07-30,B05,,0,0,F03,3,230,690,0.0,690.0,264,426.0
T0034668,1,2025-07-30,2025-07-30,B05,,0,0,F05,2,240,480,0.0,480.0,208,272.0
T0034630,1,2025-07-30,2025-07-30,B03,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034630,2,2025-07-30,2025-07-30,B03,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034630,3,2025-07-30,2025-07-30,B03,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034658,1,2025-07-30,2025-07-30,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034658,2,2025-07-30,2025-07-30,B04,,0,0,D11,3,40,120,0.0,120.0,42,78.0
T0034588,1,2025-07-30,2025-07-30,B01,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034588,2,2025-07-30,2025-07-30,B01,,0,0,D05,3,230,690,0.0,690.0,186,504.0
T0034674,1,2025-07-30,2025-07-30,B05,M04187,1,0,D04,4,190,760,0.0,760.0,368,392.0
T0034586,1,2025-07-30,2025-07-30,B01,,0,0,F01,2,260,520,0.0,520.0,236,284.0
T0034657,1,2025-07-30,2025-07-30,B04,,0,0,F05,2,240,480,0.0,480.0,208,272.0
T0034657,2,2025-07-30,2025-07-30,B04,,0,0,D01,4,95,380,0.0,380.0,160,220.0
T0034657,3,2025-07-30,2025-07-30,B04,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034657,4,2025-07-30,2025-07-30,B04,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034639,1,2025-07-30,2025-07-30,B03,M02728,1,0,D08,1,180,180,0.0,180.0,84,96.0
T0034643,1,2025-07-30,2025-07-30,B03,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034608,1,2025-07-30,2025-07-30,B02,,0,0,D09,1,120,120,0.0,120.0,34,86.0
T0034595,1,2025-07-30,2025-07-30,B01,M00853,1,0,F04,1,250,250,0.0,250.0,126,124.0
T0034595,2,2025-07-30,2025-07-30,B01,M00853,1,0,F03,3,230,690,0.0,690.0,264,426.0
T0034649,1,2025-07-30,2025-07-30,B04,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034636,1,2025-07-30,2025-07-30,B03,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034605,1,2025-07-30,2025-07-30,B02,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0034605,2,2025-07-30,2025-07-30,B02,,0,0,D05,3,230,690,0.0,690.0,186,504.0
T0034609,1,2025-07-30,2025-07-30,B02,,0,0,D09,2,120,240,0.0,240.0,68,172.0
T0034609,2,2025-07-30,2025-07-30,B02,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034609,4,2025-07-30,2025-07-30,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034623,1,2025-07-30,2025-07-30,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034623,2,2025-07-30,2025-07-30,B02,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0034659,1,2025-07-30,2025-07-30,B04,M03643,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034659,2,2025-07-30,2025-07-30,B04,M03643,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034659,3,2025-07-30,2025-07-30,B04,M03643,1,0,F02,2,290,580,0.0,580.0,276,304.0
T0034659,4,2025-07-30,2025-07-30,B04,M03643,1,0,D07,1,250,250,0.0,250.0,72,178.0
T0034637,1,2025-07-30,2025-07-30,B03,M02616,1,0,D11,2,40,80,0.0,80.0,28,52.0
T0034637,2,2025-07-30,2025-07-30,B03,M02616,1,0,D11,2,40,80,0.0,80.0,28,52.0
T0034666,1,2025-07-30,2025-07-30,B05,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0034662,1,2025-07-30,2025-07-30,B05,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034662,2,2025-07-30,2025-07-30,B05,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034574,1,2025-07-30,2025-07-30,B01,,0,0,D03,2,100,200,0.0,200.0,86,114.0
T0034631,1,2025-07-30,2025-07-30,B03,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034631,2,2025-07-30,2025-07-30,B03,,0,0,D02,4,95,380,0.0,380.0,164,216.0
T0034631,3,2025-07-30,2025-07-30,B03,,0,0,D06,4,290,1160,0.0,1160.0,352,808.0
T0034631,4,2025-07-30,2025-07-30,B03,,0,0,F04,1,250,250,0.0,250.0,126,124.0
T0034684,1,2025-07-30,2025-07-30,B05,M04021,1,0,D04,3,190,570,0.0,570.0,276,294.0
T0034641,1,2025-07-30,2025-07-30,B03,,0,0,D06,2,290,580,0.0,580.0,176,404.0
T0034641,2,2025-07-30,2025-07-30,B03,,0,0,D05,4,230,920,0.0,920.0,248,672.0
T0034646,1,2025-07-30,2025-07-30,B04,,0,0,F04,2,250,500,0.0,500.0,252,248.0
T0034646,2,2025-07-30,2025-07-30,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034646,3,2025-07-30,2025-07-30,B04,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0034618,1,2025-07-30,2025-07-30,B02,M01477,1,0,F02,3,290,870,0.0,870.0,414,456.0
T0034618,2,2025-07-30,2025-07-30,B02,M01477,1,0,D08,4,180,720,0.0,720.0,336,384.0
T0034618,3,2025-07-30,2025-07-30,B02,M01477,1,0,D03,4,100,400,0.0,400.0,172,228.0
T0034610,1,2025-07-30,2025-07-30,B02,M02365,1,0,D09,1,120,120,0.0,120.0,34,86.0
T0034610,2,2025-07-30,2025-07-30,B02,M02365,1,0,D01,1,95,95,0.0,95.0,40,55.0
T0034610,3,2025-07-30,2025-07-30,B02,M02365,1,0,D11,3,40,120,0.0,120.0,42,78.0
T0034590,1,2025-07-30,2025-07-30,B01,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034590,2,2025-07-30,2025-07-30,B01,,0,0,F02,3,290,870,0.0,870.0,414,456.0
T0034590,3,2025-07-30,2025-07-30,B01,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034576,1,2025-07-30,2025-07-30,B01,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0034576,2,2025-07-30,2025-07-30,B01,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0034576,3,2025-07-30,2025-07-30,B01,,0,0,F01,4,260,1040,0.0,1040.0,472,568.0
T0034624,1,2025-07-30,2025-07-30,B02,M01433,1,0,D07,1,250,250,0.0,250.0,72,178.0
T0034624,2,2025-07-30,2025-07-30,B02,M01433,1,0,D02,2,95,190,0.0,190.0,82,108.0
T0034622,1,2025-07-30,2025-07-30,B02,M01184,1,0,D02,3,95,285,0.0,285.0,123,162.0
T0034622,2,2025-07-30,2025-07-30,B02,M01184,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034663,1,2025-07-30,2025-07-30,B05,M04468,1,0,D11,1,40,40,0.0,40.0,14,26.0
T0034663,2,2025-07-30,2025-07-30,B05,M04468,1,0,F05,2,240,480,0.0,480.0,208,272.0
T0034663,3,2025-07-30,2025-07-30,B05,M04468,1,0,D09,2,120,240,0.0,240.0,68,172.0
T0034635,1,2025-07-30,2025-07-30,B03,M02916,1,0,D05,2,230,460,0.0,460.0,124,336.0
T0034635,2,2025-07-30,2025-07-30,B03,M02916,1,0,D11,3,40,120,0.0,120.0,42,78.0
T0034635,3,2025-07-30,2025-07-30,B03,M02916,1,0,D04,1,190,190,0.0,190.0,92,98.0
T0034683,1,2025-07-30,2025-07-30,B05,,0,0,D02,3,95,285,0.0,285.0,123,162.0
T0034600,1,2025-07-30,2025-07-30,B01,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0034582,1,2025-07-30,2025-07-30,B01,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034612,1,2025-07-30,2025-07-30,B02,M01674,1,0,F04,1,250,250,0.0,250.0,126,124.0
T0034612,2,2025-07-30,2025-07-30,B02,M01674,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034619,1,2025-07-30,2025-07-30,B02,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034619,2,2025-07-30,2025-07-30,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034619,3,2025-07-30,2025-07-30,B02,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034685,1,2025-07-30,2025-07-30,B05,,0,0,D03,3,100,300,0.0,300.0,129,171.0
T0034685,2,2025-07-30,2025-07-30,B05,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034675,1,2025-07-30,2025-07-30,B05,,0,0,F01,4,260,1040,0.0,1040.0,472,568.0
T0034675,2,2025-07-30,2025-07-30,B05,,0,0,D11,1,40,40,0.0,40.0,14,26.0
T0034675,3,2025-07-30,2025-07-30,B05,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0034616,1,2025-07-30,2025-07-30,B02,M01704,1,0,F01,1,260,260,0.0,260.0,118,142.0
T0034616,2,2025-07-30,2025-07-30,B02,M01704,1,0,F01,1,260,260,0.0,260.0,118,142.0
T0034581,1,2025-07-30,2025-07-30,B01,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034580,1,2025-07-30,2025-07-30,B01,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034580,2,2025-07-30,2025-07-30,B01,,0,0,D08,1,180,180,0.0,180.0,84,96.0
T0034580,3,2025-07-30,2025-07-30,B01,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034664,1,2025-07-30,2025-07-30,B05,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034661,1,2025-07-30,2025-07-30,B05,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034661,2,2025-07-30,2025-07-30,B05,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034644,1,2025-07-30,2025-07-30,B04,,0,0,F03,1,230,230,0.0,230.0,88,142.0
T0034627,1,2025-07-30,2025-07-30,B03,M02906,1,0,D11,2,40,80,0.0,80.0,28,52.0
T0034648,1,2025-07-30,2025-07-30,B04,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034653,1,2025-07-30,2025-07-30,B04,,0,0,D07,2,250,500,0.0,500.0,144,356.0
T0034653,2,2025-07-30,2025-07-30,B04,,0,0,D11,3,40,120,0.0,120.0,42,78.0
T0034640,1,2025-07-30,2025-07-30,B03,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034640,2,2025-07-30,2025-07-30,B03,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0034640,3,2025-07-30,2025-07-30,B03,,0,0,D02,3,95,285,0.0,285.0,123,162.0
T0034577,1,2025-07-30,2025-07-30,B01,M00305,1,0,D02,1,95,95,0.0,95.0,41,54.0
T0034577,2,2025-07-30,2025-07-30,B01,M00305,1,0,D10,1,140,140,0.0,140.0,46,94.0
T0034577,3,2025-07-30,2025-07-30,B01,M00305,1,0,D02,1,95,95,0.0,95.0,41,54.0
T0034591,1,2025-07-30,2025-07-30,B01,,0,0,D05,3,230,690,0.0,690.0,186,504.0
T0034591,2,2025-07-30,2025-07-30,B01,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034583,1,2025-07-30,2025-07-30,B01,,0,0,F04,3,250,750,0.0,750.0,378,372.0
T0034587,1,2025-07-30,2025-07-30,B01,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0034587,2,2025-07-30,2025-07-30,B01,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034587,3,2025-07-30,2025-07-30,B01,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0034587,4,2025-07-30,2025-07-30,B01,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0034679,1,2025-07-30,2025-07-30,B05,,0,0,F05,2,240,480,0.0,480.0,208,272.0
T0034679,2,2025-07-30,2025-07-30,B05,,0,0,F04,1,250,250,0.0,250.0,126,124.0
T0034679,3,2025-07-30,2025-07-30,B05,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034679,4,2025-07-30,2025-07-30,B05,,0,0,D04,1,190,190,0.0,190.0,92,98.0
T0034604,1,2025-07-30,2025-07-30,B01,,0,0,D10,1,140,140,0.0,140.0,46,94.0
T0034599,1,2025-07-30,2025-07-30,B01,,0,0,D09,1,120,120,0.0,120.0,34,86.0
T0034599,2,2025-07-30,2025-07-30,B01,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034633,1,2025-07-30,2025-07-30,B03,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0034596,1,2025-07-30,2025-07-30,B01,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034596,2,2025-07-30,2025-07-30,B01,,0,0,D08,1,180,180,0.0,180.0,84,96.0
T0034670,1,2025-07-30,2025-07-30,B05,,0,0,D02,1,95,95,0.0,95.0,41,54.0
T0034670,2,2025-07-30,2025-07-30,B05,,0,0,D03,4,100,400,0.0,400.0,172,228.0
T0034670,3,2025-07-30,2025-07-30,B05,,0,0,F03,2,230,460,0.0,460.0,176,284.0
T0034575,1,2025-07-30,2025-07-30,B01,M01153,1,0,F02,1,290,290,0.0,290.0,138,152.0
T0034575,2,2025-07-30,2025-07-30,B01,M01153,1,0,F04,3,250,750,0.0,750.0,378,372.0
T0034601,1,2025-07-30,2025-07-30,B01,M00135,1,0,D09,2,120,240,0.0,240.0,68,172.0
T0034601,2,2025-07-30,2025-07-30,B01,M00135,1,0,D11,1,40,40,0.0,40.0,14,26.0
T0034601,3,2025-07-30,2025-07-30,B01,M00135,1,0,F02,2,290,580,0.0,580.0,276,304.0
T0034601,4,2025-07-30,2025-07-30,B01,M00135,1,0,D01,3,95,285,0.0,285.0,120,165.0
T0034672,1,2025-07-30,2025-07-30,B05,M04185,1,0,D09,2,120,240,0.0,240.0,68,172.0
T0034584,1,2025-07-30,2025-07-30,B01,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034621,1,2025-07-30,2025-07-30,B02,M01699,1,0,D02,2,95,190,0.0,190.0,82,108.0
T0034621,2,2025-07-30,2025-07-30,B02,M01699,1,0,F04,2,250,500,0.0,500.0,252,248.0
T0034621,3,2025-07-30,2025-07-30,B02,M01699,1,0,D08,1,180,180,0.0,180.0,84,96.0
T0034645,1,2025-07-30,2025-07-30,B04,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034645,2,2025-07-30,2025-07-30,B04,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034614,1,2025-07-30,2025-07-30,B02,,0,0,F03,3,230,690,0.0,690.0,264,426.0
T0034614,2,2025-07-30,2025-07-30,B02,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034665,1,2025-07-30,2025-07-30,B05,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034665,2,2025-07-30,2025-07-30,B05,,0,0,F02,3,290,870,0.0,870.0,414,456.0
T0034665,3,2025-07-30,2025-07-30,B05,,0,0,D06,1,290,290,0.0,290.0,88,202.0
T0034594,1,2025-07-30,2025-07-30,B01,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034650,1,2025-07-30,2025-07-30,B04,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034650,2,2025-07-30,2025-07-30,B04,,0,0,F05,1,240,240,0.0,240.0,104,136.0
T0034650,3,2025-07-30,2025-07-30,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034650,4,2025-07-30,2025-07-30,B04,,0,0,D03,1,100,100,0.0,100.0,43,57.0
T0034613,1,2025-07-30,2025-07-30,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034655,1,2025-07-30,2025-07-30,B04,,0,0,D09,3,120,360,0.0,360.0,102,258.0
T0034655,2,2025-07-30,2025-07-30,B04,,0,0,D02,2,95,190,0.0,190.0,82,108.0
T0034669,1,2025-07-30,2025-07-30,B05,,0,0,D01,2,95,190,0.0,190.0,80,110.0
T0034669,2,2025-07-30,2025-07-30,B05,,0,0,F02,1,290,290,0.0,290.0,138,152.0
T0034676,1,2025-07-30,2025-07-30,B05,,0,0,F04,1,250,250,0.0,250.0,126,124.0
T0034676,2,2025-07-30,2025-07-30,B05,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034652,1,2025-07-30,2025-07-30,B04,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034652,2,2025-07-30,2025-07-30,B04,,0,0,F01,3,260,780,0.0,780.0,354,426.0
T0034652,3,2025-07-30,2025-07-30,B04,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034617,1,2025-07-30,2025-07-30,B02,,0,0,D03,3,100,300,0.0,300.0,129,171.0
T0034617,2,2025-07-30,2025-07-30,B02,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034617,3,2025-07-30,2025-07-30,B02,,0,0,D01,1,95,95,0.0,95.0,40,55.0
T0034585,1,2025-07-30,2025-07-30,B01,,0,0,F05,3,240,720,0.0,720.0,312,408.0
T0034585,2,2025-07-30,2025-07-30,B01,,0,0,D04,1,190,190,0.0,190.0,92,98.0
T0034660,1,2025-07-30,2025-07-30,B04,M03262,1,0,D03,1,100,100,0.0,100.0,43,57.0
T0034660,2,2025-07-30,2025-07-30,B04,M03262,1,0,F02,2,290,580,0.0,580.0,276,304.0
T0034671,1,2025-07-30,2025-07-30,B05,,0,0,D07,3,250,750,0.0,750.0,216,534.0
T0034607,1,2025-07-30,2025-07-30,B02,,0,0,F01,1,260,260,0.0,260.0,118,142.0
T0034607,2,2025-07-30,2025-07-30,B02,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034607,3,2025-07-30,2025-07-30,B02,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0034589,1,2025-07-30,2025-07-30,B01,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034829,1,2025-07-31,2025-07-31,B05,M04536,1,0,F02,3,290,870,0.0,870.0,414,456.0
T0034829,2,2025-07-31,2025-07-31,B05,M04536,1,0,F03,1,230,230,0.0,230.0,88,142.0
T0034829,3,2025-07-31,2025-07-31,B05,M04536,1,0,D08,1,180,180,0.0,180.0,84,96.0
T0034829,4,2025-07-31,2025-07-31,B05,M04536,1,0,D08,1,180,180,0.0,180.0,84,96.0
T0034713,1,2025-07-31,2025-07-31,B01,,0,0,D07,1,250,250,0.0,250.0,72,178.0
T0034713,2,2025-07-31,2025-07-31,B01,,0,0,D05,1,230,230,0.0,230.0,62,168.0
T0034713,3,2025-07-31,2025-07-31,B01,,0,0,D01,3,95,285,0.0,285.0,120,165.0
T0034703,1,2025-07-31,2025-07-31,B01,M00322,1,0,D02,1,95,95,0.0,95.0,41,54.0
T0034703,2,2025-07-31,2025-07-31,B01,M00322,1,0,D11,1,40,40,0.0,40.0,14,26.0
T0034703,3,2025-07-31,2025-07-31,B01,M00322,1,0,F05,2,240,480,0.0,480.0,208,272.0
